"No.","Time","Source","Destination","Protocol","Length","Info"
"6256","12:51:17.101733","192.168.43.9","52.1.147.205","TCP","1463","50382  >  443 [ACK] Seq=12644 Ack=66689 Win=65792 Len=1409 [TCP segment of a reassembled PDU]"
"6257","12:51:17.101734","192.168.43.9","52.1.147.205","TLSv1.2","188","Application Data"
"6258","12:51:17.102207","192.168.43.9","54.164.26.255","TLSv1.2","129","Application Data"
"6259","12:51:17.102281","192.168.43.9","54.164.26.255","TLSv1.2","524","Application Data"
"6260","12:51:17.254172","52.1.147.205","192.168.43.9","TCP","54","443  >  50382 [ACK] Seq=66689 Ack=14187 Win=63104 Len=0"
"6261","12:51:17.254173","52.1.147.205","192.168.43.9","TLSv1.2","96","Application Data"
"6262","12:51:17.254173","54.164.26.255","192.168.43.9","TCP","54","443  >  50404 [ACK] Seq=4282 Ack=2920 Win=33536 Len=0"
"6263","12:51:17.254173","54.164.26.255","192.168.43.9","TLSv1.2","385","Application Data"
"6264","12:51:17.254173","54.164.26.255","192.168.43.9","TLSv1.2","92","Application Data"
"6265","12:51:17.254232","192.168.43.9","54.164.26.255","TCP","54","50404  >  443 [ACK] Seq=2920 Ack=4651 Win=66048 Len=0"
"6266","12:51:17.295192","192.168.43.9","52.1.147.205","TCP","54","50382  >  443 [ACK] Seq=14187 Ack=66731 Win=65792 Len=0"
"6267","12:51:17.349114","52.1.147.205","192.168.43.9","TCP","1463","443  >  50382 [ACK] Seq=66731 Ack=14187 Win=63104 Len=1409 [TCP segment of a reassembled PDU]"
"6268","12:51:17.349115","52.1.147.205","192.168.43.9","TLSv1.2","409","Application Data"
"6269","12:51:17.349168","192.168.43.9","52.1.147.205","TCP","54","50382  >  443 [ACK] Seq=14187 Ack=68495 Win=66048 Len=0"
"6270","12:51:17.666523","192.168.43.9","172.217.17.36","UDP","287","55897  >  443 Len=245"
"6271","12:51:17.752372","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6272","12:51:17.756417","172.217.17.36","192.168.43.9","UDP","560","443  >  55897 Len=518"
"6273","12:51:17.760586","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6274","12:51:17.760587","172.217.17.36","192.168.43.9","UDP","257","443  >  55897 Len=215"
"6275","12:51:17.760778","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6276","12:51:17.787830","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6277","12:51:17.953687","192.168.43.9","172.217.17.36","UDP","288","55897  >  443 Len=246"
"6278","12:51:18.032365","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6279","12:51:18.040500","172.217.17.36","192.168.43.9","UDP","548","443  >  55897 Len=506"
"6280","12:51:18.044551","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6281","12:51:18.044552","172.217.17.36","192.168.43.9","UDP","92","443  >  55897 Len=50"
"6282","12:51:18.044715","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6283","12:51:18.070675","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6284","12:51:18.099032","192.168.43.9","54.164.26.255","TLSv1.2","129","Application Data"
"6285","12:51:18.099124","192.168.43.9","54.164.26.255","TLSv1.2","524","Application Data"
"6286","12:51:18.241968","54.164.26.255","192.168.43.9","TCP","54","443  >  50404 [ACK] Seq=4651 Ack=3465 Win=34560 Len=0"
"6287","12:51:18.271710","54.164.26.255","192.168.43.9","TLSv1.2","385","Application Data"
"6288","12:51:18.271711","54.164.26.255","192.168.43.9","TLSv1.2","92","Application Data"
"6289","12:51:18.271756","192.168.43.9","54.164.26.255","TCP","54","50404  >  443 [ACK] Seq=3465 Ack=5020 Win=65792 Len=0"
"6290","12:51:18.274992","192.168.43.9","172.217.17.36","UDP","289","55897  >  443 Len=247"
"6291","12:51:18.343281","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6292","12:51:18.354893","172.217.17.36","192.168.43.9","UDP","549","443  >  55897 Len=507"
"6293","12:51:18.354893","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6294","12:51:18.354893","172.217.17.36","192.168.43.9","UDP","290","443  >  55897 Len=248"
"6295","12:51:18.355170","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6296","12:51:18.381939","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6297","12:51:18.547569","192.168.43.9","172.217.17.36","UDP","289","55897  >  443 Len=247"
"6298","12:51:18.622672","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6299","12:51:18.625816","192.168.43.9","90.94.254.138","UDP","107","6881  >  40285 Len=65"
"6300","12:51:18.632437","172.217.17.36","192.168.43.9","UDP","535","443  >  55897 Len=493"
"6301","12:51:18.636208","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6302","12:51:18.636417","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6303","12:51:18.636556","172.217.17.36","192.168.43.9","UDP","107","443  >  55897 Len=65"
"6304","12:51:18.662865","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6305","12:51:18.770216","192.168.43.9","172.217.17.36","UDP","290","55897  >  443 Len=248"
"6306","12:51:18.850389","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6307","12:51:18.858677","172.217.17.36","192.168.43.9","UDP","558","443  >  55897 Len=516"
"6308","12:51:18.862206","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6309","12:51:18.862207","172.217.17.36","192.168.43.9","UDP","272","443  >  55897 Len=230"
"6310","12:51:18.862387","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6311","12:51:18.888519","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6312","12:51:18.899970","192.168.43.9","216.58.208.110","UDP","1392","62342  >  443 Len=1350"
"6313","12:51:18.900069","192.168.43.9","216.58.208.110","UDP","1334","62342  >  443 Len=1292"
"6314","12:51:18.949346","216.58.208.110","192.168.43.9","UDP","62","443  >  62342 Len=20"
"6315","12:51:19.010838","216.58.208.110","192.168.43.9","UDP","118","443  >  62342 Len=76"
"6316","12:51:19.010839","216.58.208.110","192.168.43.9","UDP","707","443  >  62342 Len=665"
"6317","12:51:19.010839","216.58.208.110","192.168.43.9","UDP","70","443  >  62342 Len=28"
"6318","12:51:19.010839","216.58.208.110","192.168.43.9","UDP","219","443  >  62342 Len=177"
"6319","12:51:19.011123","192.168.43.9","216.58.208.110","UDP","70","62342  >  443 Len=28"
"6320","12:51:19.011221","192.168.43.9","216.58.208.110","UDP","70","62342  >  443 Len=28"
"6321","12:51:19.049424","192.168.43.9","172.217.17.36","UDP","291","55897  >  443 Len=249"
"6322","12:51:19.122930","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6323","12:51:19.135079","172.217.17.36","192.168.43.9","UDP","535","443  >  55897 Len=493"
"6324","12:51:19.135080","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6325","12:51:19.135080","172.217.17.36","192.168.43.9","UDP","74","443  >  55897 Len=32"
"6326","12:51:19.146279","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6327","12:51:19.333998","192.168.43.9","172.217.17.36","UDP","292","55897  >  443 Len=250"
"6328","12:51:19.405872","192.168.43.9","172.217.17.36","UDP","81","55897  >  443 Len=39"
"6329","12:51:19.414091","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6330","12:51:19.417712","172.217.17.36","192.168.43.9","UDP","809","443  >  55897 Len=767"
"6331","12:51:19.417713","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6332","12:51:19.417713","172.217.17.36","192.168.43.9","UDP","209","443  >  55897 Len=167"
"6333","12:51:19.430162","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6334","12:51:19.434256","192.168.43.9","172.217.17.36","UDP","292","55897  >  443 Len=250"
"6335","12:51:19.464329","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6336","12:51:19.502983","172.217.17.36","192.168.43.9","UDP","62","443  >  55897 Len=20"
"6337","12:51:19.515018","172.217.17.36","192.168.43.9","UDP","547","443  >  55897 Len=505"
"6338","12:51:19.515018","172.217.17.36","192.168.43.9","UDP","61","443  >  55897 Len=19"
"6339","12:51:19.515019","172.217.17.36","192.168.43.9","UDP","148","443  >  55897 Len=106"
"6340","12:51:19.526900","192.168.43.9","172.217.17.36","UDP","70","55897  >  443 Len=28"
"6341","12:51:19.577720","192.168.43.9","192.168.43.1","DNS","75","Standard query 0xbc6a A hurriyet.com.tr"
"6342","12:51:19.583043","192.168.43.9","192.30.253.118","TCP","54","50393  >  443 [FIN, ACK] Seq=582 Ack=3561 Win=66048 Len=0"
"6343","12:51:19.583197","192.168.43.9","192.30.253.118","TCP","54","50393  >  443 [RST, ACK] Seq=583 Ack=3561 Win=0 Len=0"
"6344","12:51:19.583348","192.168.43.9","192.30.253.118","TCP","54","50395  >  443 [FIN, ACK] Seq=582 Ack=3561 Win=66048 Len=0"
"6345","12:51:19.583418","192.168.43.9","192.30.253.118","TCP","54","50395  >  443 [RST, ACK] Seq=583 Ack=3561 Win=0 Len=0"
"6346","12:51:19.583545","192.168.43.9","46.101.193.15","TCP","54","50399  >  443 [FIN, ACK] Seq=644 Ack=4465 Win=65792 Len=0"
"6347","12:51:19.583723","192.168.43.9","46.101.193.15","TCP","54","50390  >  443 [FIN, ACK] Seq=644 Ack=4472 Win=66048 Len=0"
"6348","12:51:19.583860","192.168.43.9","46.101.193.15","TCP","54","50391  >  443 [FIN, ACK] Seq=644 Ack=4472 Win=65792 Len=0"
"6349","12:51:19.631999","192.168.43.1","192.168.43.9","DNS","91","Standard query response 0xbc6a A hurriyet.com.tr A 34.249.120.252"
"6350","12:51:19.632976","192.168.43.9","34.249.120.252","TCP","66","50405  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6351","12:51:19.633560","192.168.43.9","34.249.120.252","TCP","66","50406  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6352","12:51:19.635676","46.101.193.15","192.168.43.9","TCP","54","443  >  50399 [FIN, ACK] Seq=4465 Ack=645 Win=30336 Len=0"
"6353","12:51:19.635676","46.101.193.15","192.168.43.9","TCP","54","443  >  50390 [FIN, ACK] Seq=4472 Ack=645 Win=30336 Len=0"
"6354","12:51:19.635677","46.101.193.15","192.168.43.9","TCP","54","443  >  50391 [FIN, ACK] Seq=4472 Ack=645 Win=30336 Len=0"
"6355","12:51:19.635747","192.168.43.9","46.101.193.15","TCP","54","50399  >  443 [ACK] Seq=645 Ack=4466 Win=65792 Len=0"
"6356","12:51:19.635840","192.168.43.9","46.101.193.15","TCP","54","50390  >  443 [ACK] Seq=645 Ack=4473 Win=66048 Len=0"
"6357","12:51:19.635887","192.168.43.9","46.101.193.15","TCP","54","50391  >  443 [ACK] Seq=645 Ack=4473 Win=65792 Len=0"
"6358","12:51:19.690357","34.249.120.252","192.168.43.9","TCP","58","80  >  50405 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1360"
"6359","12:51:19.690425","192.168.43.9","34.249.120.252","TCP","54","50405  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"6360","12:51:19.690663","192.168.43.9","34.249.120.252","HTTP","525","GET / HTTP/1.1 "
"6361","12:51:19.702837","34.249.120.252","192.168.43.9","TCP","58","80  >  50406 [SYN, ACK] Seq=0 Ack=1 Win=8190 Len=0 MSS=1360"
"6362","12:51:19.702906","192.168.43.9","34.249.120.252","TCP","54","50406  >  80 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"6363","12:51:19.766493","34.249.120.252","192.168.43.9","HTTP","189","HTTP/1.1 301 Moved permanently "
"6364","12:51:19.766540","192.168.43.9","34.249.120.252","TCP","54","50405  >  80 [ACK] Seq=472 Ack=137 Win=64105 Len=0"
"6365","12:51:19.766962","192.168.43.9","34.249.120.252","TCP","54","50405  >  80 [FIN, ACK] Seq=472 Ack=137 Win=64105 Len=0"
"6366","12:51:19.771025","192.168.43.9","192.168.43.1","DNS","79","Standard query 0x1050 A www.hurriyet.com.tr"
"6367","12:51:19.818393","34.249.120.252","192.168.43.9","TCP","54","80  >  50405 [ACK] Seq=137 Ack=473 Win=8190 Len=0"
"6368","12:51:19.822041","192.168.43.1","192.168.43.9","DNS","182","Standard query response 0x1050 A www.hurriyet.com.tr CNAME www.hurriyet.com.tr.cdnga.net CNAME www.hurriyet.com.tr.wtxcdn.com A 163.171.140.202"
"6369","12:51:19.822549","192.168.43.9","163.171.140.202","TCP","66","50407  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6370","12:51:19.859546","163.171.140.202","192.168.43.9","TCP","66","80  >  50407 [SYN, ACK] Seq=0 Ack=1 Win=56940 Len=0 MSS=1409 SACK_PERM=1 WS=128"
"6371","12:51:19.859614","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"6372","12:51:19.859838","192.168.43.9","163.171.140.202","HTTP","529","GET / HTTP/1.1 "
"6373","12:51:19.918145","163.171.140.202","192.168.43.9","TCP","54","80  >  50407 [ACK] Seq=1 Ack=476 Win=58112 Len=0"
"6374","12:51:19.918146","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=1 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6375","12:51:19.918147","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=1410 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6376","12:51:19.918148","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=2819 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6377","12:51:19.918149","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=4228 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6378","12:51:19.918150","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=5637 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6379","12:51:19.918245","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=7046 Win=66048 Len=0"
"6380","12:51:19.929156","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=7046 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6381","12:51:19.929157","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=8455 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6382","12:51:19.929158","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=9864 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6383","12:51:19.929161","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=11273 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6384","12:51:19.929162","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=12682 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6385","12:51:19.929162","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=14091 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6386","12:51:19.929254","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=15500 Win=66048 Len=0"
"6387","12:51:19.931223","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=15500 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6388","12:51:19.931287","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=16909 Win=66048 Len=0"
"6389","12:51:19.931559","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=16909 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6390","12:51:19.931560","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=18318 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6391","12:51:19.931563","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=19727 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6392","12:51:19.931564","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=21136 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6393","12:51:19.931565","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=22545 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6394","12:51:19.931566","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=23954 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6395","12:51:19.931637","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=25363 Win=66048 Len=0"
"6396","12:51:19.932925","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=25363 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6397","12:51:19.932926","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=26772 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6398","12:51:19.932991","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=28181 Win=66048 Len=0"
"6399","12:51:19.947908","90.94.254.138","192.168.43.9","UDP","110","40285  >  6881 Len=68"
"6400","12:51:19.961196","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=28181 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6401","12:51:19.961199","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=29590 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6402","12:51:19.961200","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=30999 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6403","12:51:19.961201","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=32408 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6404","12:51:19.961202","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=33817 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6405","12:51:19.961294","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=35226 Win=66048 Len=0"
"6406","12:51:19.962892","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=35226 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6407","12:51:19.962894","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=36635 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6408","12:51:19.962895","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=38044 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6409","12:51:19.962896","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=39453 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6410","12:51:19.962897","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=40862 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6411","12:51:19.962983","192.168.43.9","163.171.140.202","TCP","54","50407  >  80 [ACK] Seq=476 Ack=42271 Win=66048 Len=0"
"6412","12:51:19.971032","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=42271 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6413","12:51:19.971034","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=43680 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6414","12:51:19.971035","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=45089 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6415","12:51:19.971038","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=46498 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6416","12:51:19.971039","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=47907 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
"6417","12:51:19.971040","163.171.140.202","192.168.43.9","TCP","1463","80  >  50407 [ACK] Seq=49316 Ack=476 Win=58112 Len=1409 [TCP segment of a reassembled PDU]"
